hs6,hscode10,류,호,소호,세번10단위품명,신성질별 분류명
611130,6111302000,제61류 의류(편물제),유아용 의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다),합성섬유로 만든 것,부속품,편물제 의류
611190,6111901000,제61류 의류(편물제),유아용 의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다),그 밖의 방직용 섬유로 만든 것,의류,편물제 의류
611190,6111902000,제61류 의류(편물제),유아용 의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다),그 밖의 방직용 섬유로 만든 것,부속품,편물제 의류
611211,6112110000,제61류 의류(편물제),트랙슈트ㆍ스키슈트ㆍ수영복(메리야스 편물이나 뜨개질 편물로 한정한다),면으로 만든 것,면으로 만든 것,편물제 의류
611212,6112120000,제61류 의류(편물제),트랙슈트ㆍ스키슈트ㆍ수영복(메리야스 편물이나 뜨개질 편물로 한정한다),합성섬유로 만든 것,합성섬유로 만든 것,편물제 의류
611219,6112190000,제61류 의류(편물제),트랙슈트ㆍ스키슈트ㆍ수영복(메리야스 편물이나 뜨개질 편물로 한정한다),그 밖의 방직용 섬유로 만든 것,그 밖의 방직용 섬유로 만든 것,편물제 의류
611220,6112209000,제61류 의류(편물제),트랙슈트ㆍ스키슈트ㆍ수영복(메리야스 편물이나 뜨개질 편물로 한정한다),스키슈트,기타,편물제 의류
611220,6112201000,제61류 의류(편물제),트랙슈트ㆍ스키슈트ㆍ수영복(메리야스 편물이나 뜨개질 편물로 한정한다),스키슈트,인조섬유로 만든 것,편물제 의류
611231,6112310000,제61류 의류(편물제),트랙슈트ㆍ스키슈트ㆍ수영복(메리야스 편물이나 뜨개질 편물로 한정한다),합성섬유로 만든 것,합성섬유로 만든 것,편물제 의류
611239,6112390000,제61류 의류(편물제),트랙슈트ㆍ스키슈트ㆍ수영복(메리야스 편물이나 뜨개질 편물로 한정한다),그 밖의 방직용 섬유로 만든 것,그 밖의 방직용 섬유로 만든 것,편물제 의류
611241,6112410000,제61류 의류(편물제),트랙슈트ㆍ스키슈트ㆍ수영복(메리야스 편물이나 뜨개질 편물로 한정한다),합성섬유로 만든 것,합성섬유로 만든 것,편물제 의류
611249,6112490000,제61류 의류(편물제),트랙슈트ㆍ스키슈트ㆍ수영복(메리야스 편물이나 뜨개질 편물로 한정한다),그 밖의 방직용 섬유로 만든 것,그 밖의 방직용 섬유로 만든 것,편물제 의류
611300,6113001000,제61류 의류(편물제),의류(제5903호ㆍ제5906호ㆍ제5907호에 해당하는 메리야스 편물이나 뜨개질 편물로 한정한다),의류(제5903호ㆍ제5906호ㆍ제5907호에 해당하는 메리야스 편물이나 뜨개질 편물로 한정한다),제5903호의 것,편물제 의류
611300,6113002000,제61류 의류(편물제),의류(제5903호ㆍ제5906호ㆍ제5907호에 해당하는 메리야스 편물이나 뜨개질 편물로 한정한다),의류(제5903호ㆍ제5906호ㆍ제5907호에 해당하는 메리야스 편물이나 뜨개질 편물로 한정한다),제5906호의 것,편물제 의류
611300,6113003000,제61류 의류(편물제),의류(제5903호ㆍ제5906호ㆍ제5907호에 해당하는 메리야스 편물이나 뜨개질 편물로 한정한다),의류(제5903호ㆍ제5906호ㆍ제5907호에 해당하는 메리야스 편물이나 뜨개질 편물로 한정한다),제5907호의 것,편물제 의류
611420,6114200000,제61류 의류(편물제),그 밖의 의류(메리야스 편물이나 뜨개질 편물로 한정한다),면으로 만든 것,면으로 만든 것,편물제 의류
611430,6114302000,제61류 의류(편물제),그 밖의 의류(메리야스 편물이나 뜨개질 편물로 한정한다),인조섬유로 만든 것,재생ㆍ반(半)합성 섬유로 만든 것,편물제 의류
611430,6114301000,제61류 의류(편물제),그 밖의 의류(메리야스 편물이나 뜨개질 편물로 한정한다),인조섬유로 만든 것,합성섬유로 만든 것,편물제 의류
611490,6114909000,제61류 의류(편물제),그 밖의 의류(메리야스 편물이나 뜨개질 편물로 한정한다),그 밖의 방직용 섬유로 만든 것,기타,편물제 의류
611490,6114901000,제61류 의류(편물제),그 밖의 의류(메리야스 편물이나 뜨개질 편물로 한정한다),그 밖의 방직용 섬유로 만든 것,견으로 만든 것,편물제 의류
611510,6115100000,제61류 의류(편물제),"팬티호스(panty hose)ㆍ타이츠(tights)ㆍ스타킹과 그 밖의 양말류[단계압박 양말류(예: 정맥류 치료용 스타킹)와 바닥을 대지 않은 신발류를 포함하며, 메리야스 편물이나 뜨개질 편물로 한정한다]",단계압박 양말류(예: 정맥류 치료용 스타킹),단계압박 양말류(예: 정맥류 치료용 스타킹),양말 및 장갑
611521,6115210000,제61류 의류(편물제),"팬티호스(panty hose)ㆍ타이츠(tights)ㆍ스타킹과 그 밖의 양말류[단계압박 양말류(예: 정맥류 치료용 스타킹)와 바닥을 대지 않은 신발류를 포함하며, 메리야스 편물이나 뜨개질 편물로 한정한다]",합성섬유로 만든 것(구성하는 단사가 67데시텍스 미만인 것으로 한정한다),합성섬유로 만든 것(구성하는 단사가 67데시텍스 미만인 것으로 한정한다),양말 및 장갑
611522,6115220000,제61류 의류(편물제),"팬티호스(panty hose)ㆍ타이츠(tights)ㆍ스타킹과 그 밖의 양말류[단계압박 양말류(예: 정맥류 치료용 스타킹)와 바닥을 대지 않은 신발류를 포함하며, 메리야스 편물이나 뜨개질 편물로 한정한다]",합성섬유로 만든 것(구성하는 단사가 67데시텍스 이상인 것으로 한정한다),합성섬유로 만든 것(구성하는 단사가 67데시텍스 이상인 것으로 한정한다),양말 및 장갑
611529,6115290000,제61류 의류(편물제),"팬티호스(panty hose)ㆍ타이츠(tights)ㆍ스타킹과 그 밖의 양말류[단계압박 양말류(예: 정맥류 치료용 스타킹)와 바닥을 대지 않은 신발류를 포함하며, 메리야스 편물이나 뜨개질 편물로 한정한다]",그 밖의 방직용 섬유로 만든 것,그 밖의 방직용 섬유로 만든 것,양말 및 장갑
611530,6115301000,제61류 의류(편물제),"팬티호스(panty hose)ㆍ타이츠(tights)ㆍ스타킹과 그 밖의 양말류[단계압박 양말류(예: 정맥류 치료용 스타킹)와 바닥을 대지 않은 신발류를 포함하며, 메리야스 편물이나 뜨개질 편물로 한정한다]",그 밖의 여성용인 전길이(full-length)나 무릎길이(knee-length)의 양말(구성하는 단사가 67데시텍스 미만인 것으로 한정한다),인조섬유로 만든 것,양말 및 장갑
611530,6115309000,제61류 의류(편물제),"팬티호스(panty hose)ㆍ타이츠(tights)ㆍ스타킹과 그 밖의 양말류[단계압박 양말류(예: 정맥류 치료용 스타킹)와 바닥을 대지 않은 신발류를 포함하며, 메리야스 편물이나 뜨개질 편물로 한정한다]",그 밖의 여성용인 전길이(full-length)나 무릎길이(knee-length)의 양말(구성하는 단사가 67데시텍스 미만인 것으로 한정한다),기타,양말 및 장갑
611594,6115940000,제61류 의류(편물제),"팬티호스(panty hose)ㆍ타이츠(tights)ㆍ스타킹과 그 밖의 양말류[단계압박 양말류(예: 정맥류 치료용 스타킹)와 바닥을 대지 않은 신발류를 포함하며, 메리야스 편물이나 뜨개질 편물로 한정한다]",양모나 동물의 부드러운 털로 만든 것,양모나 동물의 부드러운 털로 만든 것,양말 및 장갑
611595,6115950000,제61류 의류(편물제),"팬티호스(panty hose)ㆍ타이츠(tights)ㆍ스타킹과 그 밖의 양말류[단계압박 양말류(예: 정맥류 치료용 스타킹)와 바닥을 대지 않은 신발류를 포함하며, 메리야스 편물이나 뜨개질 편물로 한정한다]",면으로 만든 것,면으로 만든 것,양말 및 장갑
611596,6115960000,제61류 의류(편물제),"팬티호스(panty hose)ㆍ타이츠(tights)ㆍ스타킹과 그 밖의 양말류[단계압박 양말류(예: 정맥류 치료용 스타킹)와 바닥을 대지 않은 신발류를 포함하며, 메리야스 편물이나 뜨개질 편물로 한정한다]",합성섬유로 만든 것,합성섬유로 만든 것,양말 및 장갑
611599,6115990000,제61류 의류(편물제),"팬티호스(panty hose)ㆍ타이츠(tights)ㆍ스타킹과 그 밖의 양말류[단계압박 양말류(예: 정맥류 치료용 스타킹)와 바닥을 대지 않은 신발류를 포함하며, 메리야스 편물이나 뜨개질 편물로 한정한다]",그 밖의 방직용 섬유로 만든 것,그 밖의 방직용 섬유로 만든 것,양말 및 장갑
611610,6116100000,제61류 의류(편물제),장갑류(메리야스 편물이나 뜨개질 편물로 한정한다),플라스틱이나 고무를 침투시키거나 도포하거나 피복한 것,플라스틱이나 고무를 침투시키거나 도포하거나 피복한 것,양말 및 장갑
611691,6116910000,제61류 의류(편물제),장갑류(메리야스 편물이나 뜨개질 편물로 한정한다),양모나 동물의 부드러운 털로 만든 것,양모나 동물의 부드러운 털로 만든 것,양말 및 장갑
611692,6116921000,제61류 의류(편물제),장갑류(메리야스 편물이나 뜨개질 편물로 한정한다),면으로 만든 것,작업용 장갑,양말 및 장갑
611692,6116929000,제61류 의류(편물제),장갑류(메리야스 편물이나 뜨개질 편물로 한정한다),면으로 만든 것,기타,양말 및 장갑
611693,6116930000,제61류 의류(편물제),장갑류(메리야스 편물이나 뜨개질 편물로 한정한다),합성섬유로 만든 것,합성섬유로 만든 것,양말 및 장갑
611699,6116990000,제61류 의류(편물제),장갑류(메리야스 편물이나 뜨개질 편물로 한정한다),그 밖의 방직용 섬유로 만든 것,그 밖의 방직용 섬유로 만든 것,양말 및 장갑
611710,6117104000,제61류 의류(편물제),그 밖의 메리야스 편물이나 뜨개질 편물로 만든 의류부속품과 의류ㆍ의류부속품의 부분품,숄(shawl)ㆍ스카프ㆍ머플러ㆍ만틸라(mantilla)ㆍ베일(veil)과 이와 유사한 물품,인조섬유로 만든 것,기타 의류부속품
611710,6117103000,제61류 의류(편물제),그 밖의 메리야스 편물이나 뜨개질 편물로 만든 의류부속품과 의류ㆍ의류부속품의 부분품,숄(shawl)ㆍ스카프ㆍ머플러ㆍ만틸라(mantilla)ㆍ베일(veil)과 이와 유사한 물품,면으로 만든 것,기타 의류부속품
611710,6117102000,제61류 의류(편물제),그 밖의 메리야스 편물이나 뜨개질 편물로 만든 의류부속품과 의류ㆍ의류부속품의 부분품,숄(shawl)ㆍ스카프ㆍ머플러ㆍ만틸라(mantilla)ㆍ베일(veil)과 이와 유사한 물품,양모나 동물의 부드러운 털로 만든 것,기타 의류부속품
611710,6117101000,제61류 의류(편물제),그 밖의 메리야스 편물이나 뜨개질 편물로 만든 의류부속품과 의류ㆍ의류부속품의 부분품,숄(shawl)ㆍ스카프ㆍ머플러ㆍ만틸라(mantilla)ㆍ베일(veil)과 이와 유사한 물품,견으로 만든 것,기타 의류부속품
611710,6117109000,제61류 의류(편물제),그 밖의 메리야스 편물이나 뜨개질 편물로 만든 의류부속품과 의류ㆍ의류부속품의 부분품,숄(shawl)ㆍ스카프ㆍ머플러ㆍ만틸라(mantilla)ㆍ베일(veil)과 이와 유사한 물품,기타,기타 의류부속품
611780,6117809000,제61류 의류(편물제),그 밖의 메리야스 편물이나 뜨개질 편물로 만든 의류부속품과 의류ㆍ의류부속품의 부분품,그 밖의 부속품,기타,기타 의류부속품
611780,6117801000,제61류 의류(편물제),그 밖의 메리야스 편물이나 뜨개질 편물로 만든 의류부속품과 의류ㆍ의류부속품의 부분품,그 밖의 부속품,넥타이류,기타 의류부속품
611790,6117900000,제61류 의류(편물제),그 밖의 메리야스 편물이나 뜨개질 편물로 만든 의류부속품과 의류ㆍ의류부속품의 부분품,부분품,부분품,기타 의류부속품
620111,6201110000,제62류 의류(편물제이외),남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(제6203호의 것은 제외한다),양모나 동물의 부드러운 털로 만든 것,양모나 동물의 부드러운 털로 만든 것,직물제 의류
620112,6201120000,제62류 의류(편물제이외),남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(제6203호의 것은 제외한다),면으로 만든 것,면으로 만든 것,직물제 의류
620113,6201131000,제62류 의류(편물제이외),남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(제6203호의 것은 제외한다),인조섬유로 만든 것,합성섬유로 만든 것,직물제 의류
620113,6201132000,제62류 의류(편물제이외),남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(제6203호의 것은 제외한다),인조섬유로 만든 것,재생ㆍ반(半)합성 섬유로 만든 것,직물제 의류
620119,6201190000,제62류 의류(편물제이외),남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(제6203호의 것은 제외한다),그 밖의 방직용 섬유로 만든 것,그 밖의 방직용 섬유로 만든 것,직물제 의류
620191,6201910000,제62류 의류(편물제이외),남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(제6203호의 것은 제외한다),양모나 동물의 부드러운 털로 만든 것,양모나 동물의 부드러운 털로 만든 것,직물제 의류
620192,6201920000,제62류 의류(편물제이외),남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(제6203호의 것은 제외한다),면으로 만든 것,면으로 만든 것,직물제 의류
620193,6201932000,제62류 의류(편물제이외),남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(제6203호의 것은 제외한다),인조섬유로 만든 것,재생ㆍ반(半)합성 섬유로 만든 것,직물제 의류
620193,6201931000,제62류 의류(편물제이외),남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(제6203호의 것은 제외한다),인조섬유로 만든 것,합성섬유로 만든 것,직물제 의류
620199,6201990000,제62류 의류(편물제이외),남성용이나 소년용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(제6203호의 것은 제외한다),그 밖의 방직용 섬유로 만든 것,그 밖의 방직용 섬유로 만든 것,직물제 의류
620211,6202110000,제62류 의류(편물제이외),여성용이나 소녀용 오버코트(overcoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)ㆍ아노락(anorak)(스키재킷을 포함한다)ㆍ윈드치터(wind-cheater)ㆍ윈드재킷(wind-jacket)과 이와 유사한 의류(제6204호의 것은 제외한다),양모나 동물의 부드러운 털로 만든 것,양모나 동물의 부드러운 털로 만든 것,직물제 의류
